,comment,machine_id,start_time,end_time,duration,name,downtime_code_id,Name_2,year,Station
1457714,No Comment and No Reason Code,285.0,2021-04-14 12:36:49.073,2021-04-14 12:47:57.017,667.421,WLM01 ST130,,,2021,
1457748,network down,285.0,2021-04-14 12:47:57.017,2021-04-14 13:20:00.000,1922.842,WLM01 ST130,227.0,it,2021,
1457749,network down,287.0,2021-04-14 12:48:11.067,2021-04-14 13:20:00.000,1908.332,WLM03 ST130,227.0,it,2021,
1457947,break,285.0,2021-04-14 13:20:00.000,2021-04-14 13:35:00.000,900.0,WLM01 ST130,74.0,break,2021,
1457948,break,287.0,2021-04-14 13:20:00.000,2021-04-14 13:35:00.000,900.0,WLM03 ST130,74.0,break,2021,
1458056,break: overage,287.0,2021-04-14 13:35:00.000,2021-04-14 13:45:00.000,600.0,WLM03 ST130,219.0,break: overage,2021,
1458057,break: overage,285.0,2021-04-14 13:35:00.000,2021-04-14 13:45:00.000,600.0,WLM01 ST130,219.0,break: overage,2021,
1458158,network down,287.0,2021-04-14 13:45:00.000,2021-04-14 14:20:47.077,2147.767,WLM03 ST130,227.0,it,2021,
1458159,not picking cradle out of op.60,285.0,2021-04-14 13:45:00.000,2021-04-14 14:14:28.037,1768.37,WLM01 ST130,1737.0,wl op45 robot 1,2021,60.0
1458199,No Comment and No Reason Code,285.0,2021-04-14 14:14:28.037,2021-04-14 14:18:41.017,252.803,WLM01 ST130,,,2021,
1458210,No Comment and No Reason Code,287.0,2021-04-14 14:20:47.077,2021-04-14 14:57:40.047,2212.687,WLM03 ST130,,,2021,
1458216,prox not showing,285.0,2021-04-14 14:18:41.017,2021-04-14 14:22:00.007,198.894,WLM01 ST130,1739.0,wl op45 robot 1 prox,2021,
1458217,No Comment and No Reason Code,285.0,2021-04-14 14:22:00.007,2021-04-14 15:02:05.053,2405.473,WLM01 ST130,,,2021,
1458413,weld #100 t/u,287.0,2021-04-14 14:57:40.047,2021-04-14 15:01:11.060,211.147,WLM03 ST130,1845.0,wl op70 robot 1 weld touch-up,2021,
1458418,No Comment and No Reason Code,287.0,2021-04-14 15:01:11.060,2021-04-14 15:25:56.053,1484.944,WLM03 ST130,,,2021,
1458438,gantry door sensor not showing closed,285.0,2021-04-14 15:02:05.053,2021-04-14 15:06:32.053,267.003,WLM01 ST130,2233.0,wl grob op10b,2021,
1458439,gantry door sensor not showing closed,285.0,2021-04-14 15:02:05.053,2021-04-14 15:06:32.053,267.003,WLM01 ST130,2233.0,wl grob op10b,2021,
1458448,No Comment and No Reason Code,285.0,2021-04-14 15:06:32.053,2021-04-14 15:45:03.073,2311.189,WLM01 ST130,,,2021,
1458569,weld #99 t/u,287.0,2021-04-14 15:25:56.053,2021-04-14 15:29:19.053,202.997,WLM03 ST130,1845.0,wl op70 robot 1 weld touch-up,2021,
1458570,No Comment and No Reason Code,287.0,2021-04-14 15:29:19.053,2021-04-14 16:05:00.000,2140.458,WLM03 ST130,,,2021,
1458642,part in place sensor #3 not showing,285.0,2021-04-14 15:45:03.073,2021-04-14 15:49:16.040,252.677,WLM01 ST130,1739.0,wl op45 robot 1 prox,2021,
1458651,No Comment and No Reason Code,285.0,2021-04-14 15:49:16.040,2021-04-14 15:59:01.057,585.15,WLM01 ST130,,,2021,
1458701,wl op45 robot 1 prox,285.0,2021-04-14 15:59:01.057,2021-04-14 16:02:15.077,194.196,WLM01 ST130,1739.0,wl op45 robot 1 prox,2021,45.0
1458702,No Comment and No Reason Code,285.0,2021-04-14 16:02:15.077,2021-04-14 16:05:00.000,164.245,WLM01 ST130,,,2021,
1458930,lunch: overage,287.0,2021-04-14 16:35:00.000,2021-04-14 16:41:36.087,396.85,WLM03 ST130,218.0,lunch: overage,2021,
1458931,lunch: overage,285.0,2021-04-14 16:35:00.000,2021-04-14 16:45:00.000,600.0,WLM01 ST130,218.0,lunch: overage,2021,
1458961,No Comment and No Reason Code,287.0,2021-04-14 16:41:36.087,2021-04-14 17:00:21.080,1124.941,WLM03 ST130,,,2021,
1459001,arc fault,285.0,2021-04-14 16:45:00.000,2021-04-14 16:47:07.067,127.653,WLM01 ST130,1806.0,wl op60 robot 2,2021,
1459011,No Comment and No Reason Code,285.0,2021-04-14 16:47:07.067,2021-04-14 17:56:13.040,4145.762,WLM01 ST130,,,2021,
1459085,"air manifold leak, collision with mh robot",287.0,2021-04-14 17:00:21.080,2021-04-14 17:43:03.053,2561.735,WLM03 ST130,1704.0,wl op40 work fixture valve,2021,
1459099,No Comment and No Reason Code,286.0,2021-04-14 17:05:27.093,2021-04-14 17:11:31.033,363.414,WLM02 ST130,,,2021,
1459148,dimensional check adjust,286.0,2021-04-14 17:11:31.033,2021-04-14 17:22:56.050,685.154,WLM02 ST130,2265.0,wl grob op20b dimension adjustment,2021,
1459201,No Comment and No Reason Code,286.0,2021-04-14 17:22:56.050,2021-04-14 17:24:53.050,117.0,WLM02 ST130,,,2021,
1459241,wl op20 robot 2 burn back,286.0,2021-04-14 17:24:53.050,2021-04-14 17:28:16.087,203.383,WLM02 ST130,1685.0,wl op20 robot 2 burn back,2021,20.0
1459242,No Comment and No Reason Code,286.0,2021-04-14 17:28:16.087,2021-04-14 17:32:28.013,251.265,WLM02 ST130,,,2021,
1459296,wl op20 robot 2 burn back,286.0,2021-04-14 17:32:28.013,2021-04-14 17:35:33.090,185.752,WLM02 ST130,1685.0,wl op20 robot 2 burn back,2021,20.0
1459297,No Comment and No Reason Code,286.0,2021-04-14 17:35:33.090,2021-04-14 17:37:30.090,117.0,WLM02 ST130,,,2021,
1459322,pip dirty in wash line,286.0,2021-04-14 17:37:30.090,2021-04-14 17:52:31.027,900.359,WLM02 ST130,1906.0,wl op105 robot 1 prox,2021,
1459335,No Comment and No Reason Code,287.0,2021-04-14 17:43:03.053,2021-04-14 17:46:47.000,223.489,WLM03 ST130,,,2021,
1459373,"air manifold leak, collision with mh robot",287.0,2021-04-14 17:46:47.000,2021-04-14 18:45:00.000,3492.985,WLM03 ST130,1704.0,wl op40 work fixture valve,2021,
1459383,No Comment and No Reason Code,286.0,2021-04-14 17:52:31.027,2021-04-14 18:05:11.087,760.613,WLM02 ST130,,,2021,
1459406,chips on tool breakage sensor,285.0,2021-04-14 17:56:13.040,2021-04-14 17:59:48.070,215.27,WLM01 ST130,2246.0,wl grob op20a broken tool ,2021,
1459407,No Comment and No Reason Code,285.0,2021-04-14 17:59:48.070,2021-04-14 18:45:00.000,2711.315,WLM01 ST130,,,2021,
1459472,wl grob op20b dimension adjustment,286.0,2021-04-14 18:05:11.087,2021-04-14 18:13:20.090,489.046,WLM02 ST130,2265.0,wl grob op20b dimension adjustment,2021,20.0
1459493,No Comment and No Reason Code,286.0,2021-04-14 18:13:20.090,2021-04-14 18:45:00.000,1899.085,WLM02 ST130,,,2021,
1459764,No Comment and No Reason Code,285.0,2021-04-14 18:45:55.037,2021-04-14 18:49:00.000,184.618,WLM01 ST130,,,2021,
1459775,No Comment and No Reason Code,286.0,2021-04-14 18:47:15.050,2021-04-14 18:49:00.000,104.507,WLM02 ST130,,,2021,
1459851,meetings,287.0,2021-04-14 18:49:00.000,2021-04-14 18:50:00.000,60.0,WLM03 ST130,75.0,meetings,2021,
1459980,No Comment and No Reason Code,285.0,2021-04-14 18:49:00.000,2021-04-14 18:50:00.000,60.0,WLM01 ST130,,,2021,
1459982,No Comment and No Reason Code,286.0,2021-04-14 18:49:00.000,2021-04-14 18:50:00.000,60.0,WLM02 ST130,,,2021,
1461546,No Comment and No Reason Code,285.0,2021-04-15 11:01:44.060,2021-04-15 12:30:11.090,5307.276,WLM01 ST130,,,2021,
1461553,No Comment and No Reason Code,287.0,2021-04-15 11:02:38.053,2021-04-15 11:41:57.097,2359.441,WLM03 ST130,,,2021,
1461737,pp7 came off loose,287.0,2021-04-15 11:41:57.097,2021-04-15 11:47:07.093,309.974,WLM03 ST130,1757.0,wl op50 work fixture prox,2021,
1461747,No Comment and No Reason Code,287.0,2021-04-15 11:47:07.093,2021-04-15 12:16:41.060,1773.666,WLM03 ST130,,,2021,
1461884,op 10-r1-weld id 60 modified for notching,287.0,2021-04-15 12:16:41.060,2021-04-15 12:20:17.077,216.149,WLM03 ST130,189.0,weld adjustment,2021,10.0
1461886,No Comment and No Reason Code,287.0,2021-04-15 12:20:17.077,2021-04-15 12:27:05.053,407.772,WLM03 ST130,,,2021,
1461922,ground index advance fault,287.0,2021-04-15 12:27:05.053,2021-04-15 12:31:27.013,261.594,WLM03 ST130,1794.0,wl op60 work fixture clamp,2021,
1461926,No Comment and No Reason Code,287.0,2021-04-15 12:31:27.013,2021-04-15 12:50:48.080,1161.689,WLM03 ST130,,,2021,
1461937,2x,285.0,2021-04-15 12:30:11.090,2021-04-15 12:51:16.090,1265.02,WLM01 ST130,1617.0, wl op30 robot 2 wire tangle,2021,2.0
1462021,No Comment and No Reason Code,285.0,2021-04-15 12:51:16.090,2021-04-15 13:20:00.000,1723.091,WLM01 ST130,,,2021,
1462048,ground index advance fault-tpm done,287.0,2021-04-15 12:50:48.080,2021-04-15 13:00:55.037,606.542,WLM03 ST130,1794.0,wl op60 work fixture clamp,2021,
1462095,No Comment and No Reason Code,287.0,2021-04-15 13:00:55.037,2021-04-15 13:20:00.000,1144.645,WLM03 ST130,,,2021,
1462299,break,285.0,2021-04-15 13:20:00.000,2021-04-15 13:35:00.000,900.0,WLM01 ST130,74.0,break,2021,
1462300,break,287.0,2021-04-15 13:20:00.000,2021-04-15 13:35:00.000,900.0,WLM03 ST130,74.0,break,2021,
1462408,break: overage,287.0,2021-04-15 13:35:00.000,2021-04-15 13:40:50.047,350.454,WLM03 ST130,219.0,break: overage,2021,
1462409,break: overage,285.0,2021-04-15 13:35:00.000,2021-04-15 13:45:00.000,600.0,WLM01 ST130,219.0,break: overage,2021,
1462425,No Comment and No Reason Code,287.0,2021-04-15 13:40:50.047,2021-04-15 13:46:00.070,310.253,WLM03 ST130,,,2021,
1462493,wl op50 robot 3 burn back,285.0,2021-04-15 13:45:00.000,2021-04-15 13:50:17.047,317.452,WLM01 ST130,1783.0,wl op50 robot 3 burn back,2021,50.0
1462515, wl op30 robot 2 burn back,287.0,2021-04-15 13:46:00.070,2021-04-15 13:50:39.067,278.945,WLM03 ST130,1616.0, wl op30 robot 2 burn back,2021,30.0
1462522,No Comment and No Reason Code,285.0,2021-04-15 13:50:17.047,2021-04-15 15:34:05.063,6228.185,WLM01 ST130,,,2021,
1462523,No Comment and No Reason Code,287.0,2021-04-15 13:50:39.067,2021-04-15 14:15:00.013,1460.472,WLM03 ST130,,,2021,
1462655,wl op10 robot 2 burn back,287.0,2021-04-15 14:15:00.013,2021-04-15 14:18:25.070,205.581,WLM03 ST130,1658.0,wl op10 robot 2 burn back,2021,10.0
1462657,No Comment and No Reason Code,287.0,2021-04-15 14:18:25.070,2021-04-15 14:50:08.090,1903.189,WLM03 ST130,,,2021,
1462844,brake pedal switch issue,287.0,2021-04-15 14:50:08.090,2021-04-15 14:53:58.077,229.877,WLM03 ST130,1880.0,wl op80 work fixture electrical,2021,
1462845,No Comment and No Reason Code,287.0,2021-04-15 14:53:58.077,2021-04-15 15:17:52.023,1433.477,WLM03 ST130,,,2021,
1462987,engineering and tool maker made adjustments for gap issue on end caps,287.0,2021-04-15 15:17:52.023,2021-04-15 15:21:49.030,237.057,WLM03 ST130,240.0,dimensional adjustment,2021,
1462990,No Comment and No Reason Code,287.0,2021-04-15 15:21:49.030,2021-04-15 16:05:00.000,2590.695,WLM03 ST130,,,2021,
1463075,plc memory bit issue as not picking up from op 50,285.0,2021-04-15 15:34:05.063,2021-04-15 15:38:42.030,276.678,WLM01 ST130,1737.0,wl op45 robot 1,2021,50.0
1463084,No Comment and No Reason Code,285.0,2021-04-15 15:38:42.030,2021-04-15 16:05:00.000,1577.685,WLM01 ST130,,,2021,
1463401,lunch: overage,287.0,2021-04-15 16:35:00.000,2021-04-15 16:40:27.033,327.339,WLM03 ST130,218.0,lunch: overage,2021,
1463402,lunch: overage,285.0,2021-04-15 16:35:00.000,2021-04-15 16:40:38.010,338.097,WLM01 ST130,218.0,lunch: overage,2021,
1463414,No Comment and No Reason Code,287.0,2021-04-15 16:40:27.033,2021-04-15 17:49:58.010,4170.771,WLM03 ST130,,,2021,
1463415,No Comment and No Reason Code,285.0,2021-04-15 16:40:38.010,2021-04-15 16:58:42.010,1084.006,WLM01 ST130,,,2021,
1463597,clamping sequence issue after weld touch up done at op 50-r2,285.0,2021-04-15 16:58:42.010,2021-04-15 17:03:03.083,261.745,WLM01 ST130,1756.0,wl op50 work fixture,2021,50.0
1463601,No Comment and No Reason Code,285.0,2021-04-15 17:03:03.083,2021-04-15 17:05:00.083,117.0,WLM01 ST130,,,2021,
1463619,clamping sequence issue ,285.0,2021-04-15 17:05:00.083,2021-04-15 17:08:31.027,210.422,WLM01 ST130,1756.0,wl op50 work fixture,2021,
1463624,No Comment and No Reason Code,285.0,2021-04-15 17:08:31.027,2021-04-15 17:14:02.070,331.428,WLM01 ST130,,,2021,
1463671,wl op50 robot 3 burn back,285.0,2021-04-15 17:14:02.070,2021-04-15 17:17:11.013,188.425,WLM01 ST130,1783.0,wl op50 robot 3 burn back,2021,50.0
1463673,No Comment and No Reason Code,285.0,2021-04-15 17:17:11.013,2021-04-15 17:53:31.090,2180.762,WLM01 ST130,,,2021,
1463924,wl op20 robot 1 burn back,287.0,2021-04-15 17:49:58.010,2021-04-15 17:54:18.007,259.968,WLM03 ST130,1677.0,wl op20 robot 1 burn back,2021,20.0
1463936,No Comment and No Reason Code,287.0,2021-04-15 17:54:18.007,2021-04-15 18:33:09.093,2331.858,WLM03 ST130,,,2021,
1463947,slide v09 sensor not making,285.0,2021-04-15 17:53:31.090,2021-04-15 18:01:07.010,455.228,WLM01 ST130,1604.0, wl op30 work fixture electrical,2021,
1463965,No Comment and No Reason Code,285.0,2021-04-15 18:01:07.010,2021-04-15 18:17:09.020,962.074,WLM01 ST130,,,2021,
1464093,wl op60 robot 2 burn back,285.0,2021-04-15 18:17:09.020,2021-04-15 18:25:58.030,529.106,WLM01 ST130,1809.0,wl op60 robot 2 burn back,2021,60.0
1464126,No Comment and No Reason Code,285.0,2021-04-15 18:25:58.030,2021-04-15 18:37:05.077,667.458,WLM01 ST130,,,2021,
1464231,engineering and quality investigating welds,287.0,2021-04-15 18:33:09.093,2021-04-15 18:36:47.060,217.679,WLM03 ST130,1843.0,wl op70 work fixture tooling,2021,
1464235,No Comment and No Reason Code,287.0,2021-04-15 18:36:47.060,2021-04-15 18:38:44.060,117.0,WLM03 ST130,,,2021,
1464268,meetings,285.0,2021-04-15 18:37:05.077,2021-04-15 18:45:00.000,474.249,WLM01 ST130,75.0,meetings,2021,
1464284,meetings,287.0,2021-04-15 18:38:44.060,2021-04-15 18:45:00.000,375.385,WLM03 ST130,75.0,meetings,2021,
1464393,meetings,285.0,2021-04-15 18:45:00.000,2021-04-15 18:49:00.000,240.0,WLM01 ST130,75.0,meetings,2021,
1464394,meetings,287.0,2021-04-15 18:45:00.000,2021-04-15 18:49:00.000,240.0,WLM03 ST130,75.0,meetings,2021,
1464487,meetings,287.0,2021-04-15 18:49:00.000,2021-04-15 18:50:00.000,60.0,WLM03 ST130,75.0,meetings,2021,
1464488,meetings,285.0,2021-04-15 18:49:00.000,2021-04-15 18:50:00.000,60.0,WLM01 ST130,75.0,meetings,2021,
1466091,No Comment and No Reason Code,285.0,2021-04-16 10:57:11.003,2021-04-16 11:15:49.090,1118.886,WLM01 ST130,,,2021,
1466146,No Comment and No Reason Code,287.0,2021-04-16 11:03:05.077,2021-04-16 11:13:07.073,601.977,WLM03 ST130,,,2021,
1466247,broken cylinder on the robot,287.0,2021-04-16 11:13:07.073,2021-04-16 13:20:00.000,7612.253,WLM03 ST130,1914.0,wl op105 robot 1 mechanical,2021,
1466263,No Comment and No Reason Code,286.0,2021-04-16 11:17:52.017,2021-04-16 11:21:31.097,219.796,WLM02 ST130,,,2021,
1466275,safety light broken twice due to spatter dropping into the zone after weld cycle finished,285.0,2021-04-16 11:15:49.090,2021-04-16 11:22:49.073,419.813,WLM01 ST130,1595.0, wl op30 work fixture,2021,
1466318,No Comment and No Reason Code,285.0,2021-04-16 11:22:49.073,2021-04-16 11:24:46.073,117.0,WLM01 ST130,,,2021,
1466328,filling up zone 5-grob at 50%,286.0,2021-04-16 11:21:31.097,2021-04-16 11:39:28.080,1076.831,WLM02 ST130,1585.0,zone 5,2021,5.0
1466340,pp sensor not on fault,285.0,2021-04-16 11:24:46.073,2021-04-16 11:28:15.080,209.068,WLM01 ST130,1791.0,wl op60 work fixture prox,2021,
1466342,No Comment and No Reason Code,285.0,2021-04-16 11:28:15.080,2021-04-16 11:50:04.013,1308.329,WLM01 ST130,,,2021,
1466415,No Comment and No Reason Code,286.0,2021-04-16 11:39:28.080,2021-04-16 11:57:22.033,1073.53,WLM02 ST130,,,2021,
1466469,ground index advance not on fault,285.0,2021-04-16 11:50:04.013,2021-04-16 11:53:23.077,199.646,WLM01 ST130,1840.0,wl op70 work fixture clamp,2021,
1466470,No Comment and No Reason Code,285.0,2021-04-16 11:53:23.077,2021-04-16 13:20:00.000,5196.232,WLM01 ST130,,,2021,
1466489,grob at 50%,286.0,2021-04-16 11:57:22.033,2021-04-16 12:00:44.047,202.132,WLM02 ST130,1897.0,zone 4,2021,
1466490,No Comment and No Reason Code,286.0,2021-04-16 12:00:44.047,2021-04-16 12:16:41.057,957.116,WLM02 ST130,,,2021,
1466552,grob at 50%,286.0,2021-04-16 12:16:41.057,2021-04-16 12:21:48.070,307.135,WLM02 ST130,1897.0,zone 4,2021,
1466558,No Comment and No Reason Code,286.0,2021-04-16 12:21:48.070,2021-04-16 12:23:45.070,117.0,WLM02 ST130,,,2021,
1466575,sent the operator to test out line 3 zone 5,286.0,2021-04-16 12:23:45.070,2021-04-16 12:54:44.017,1858.463,WLM02 ST130,234.0,no operator,2021,5.0
1466685,No Comment and No Reason Code,286.0,2021-04-16 12:54:44.017,2021-04-16 13:13:28.013,1123.97,WLM02 ST130,,,2021,
1466815,grob at 50%,286.0,2021-04-16 13:13:28.013,2021-04-16 13:16:57.010,208.975,WLM02 ST130,1897.0,zone 4,2021,
1466817,No Comment and No Reason Code,286.0,2021-04-16 13:16:57.010,2021-04-16 13:20:00.000,182.891,WLM02 ST130,,,2021,
1466921,break,285.0,2021-04-16 13:20:00.000,2021-04-16 13:35:00.000,900.0,WLM01 ST130,74.0,break,2021,
1466922,break,286.0,2021-04-16 13:20:00.000,2021-04-16 13:35:00.000,900.0,WLM02 ST130,74.0,break,2021,
1467079,break: overage,286.0,2021-04-16 13:35:00.000,2021-04-16 13:41:33.060,393.588,WLM02 ST130,219.0,break: overage,2021,
1467081,break: overage,285.0,2021-04-16 13:35:00.000,2021-04-16 13:41:35.013,395.149,WLM01 ST130,219.0,break: overage,2021,
1467107,No Comment and No Reason Code,286.0,2021-04-16 13:41:33.060,2021-04-16 13:43:30.060,117.0,WLM02 ST130,,,2021,
1467108,No Comment and No Reason Code,285.0,2021-04-16 13:41:35.013,2021-04-16 14:13:36.070,1921.564,WLM01 ST130,,,2021,
1467152,No Comment and No Reason Code,287.0,2021-04-16 13:44:42.043,2021-04-16 13:52:36.060,474.151,WLM03 ST130,,,2021,
1467257,No Comment and No Reason Code,286.0,2021-04-16 13:54:05.043,2021-04-16 14:03:48.090,583.459,WLM02 ST130,,,2021,
1467273,waiting for approval from weld tear down,287.0,2021-04-16 13:52:36.060,2021-04-16 15:22:50.017,5413.563,WLM03 ST130,189.0,weld adjustment,2021,
1467334,brake pedal switch issue,286.0,2021-04-16 14:03:48.090,2021-04-16 14:29:54.073,1565.855,WLM02 ST130,1880.0,wl op80 work fixture electrical,2021,
1467370,ground index advance fault,285.0,2021-04-16 14:13:36.070,2021-04-16 14:17:12.080,216.075,WLM01 ST130,1840.0,wl op70 work fixture clamp,2021,
1467372,No Comment and No Reason Code,285.0,2021-04-16 14:17:12.080,2021-04-16 15:07:53.010,3040.314,WLM01 ST130,,,2021,
1467432,No Comment and No Reason Code,286.0,2021-04-16 14:29:54.073,2021-04-16 14:39:39.003,584.302,WLM02 ST130,,,2021,
1467480,gantry down- not picking up from any stations due to plc issue,286.0,2021-04-16 14:39:39.003,2021-04-16 15:14:34.080,2095.769,WLM02 ST130,2280.0,wl grob gantry electrical,2021,
1467644,wl op70 robot 2 wire tangle,285.0,2021-04-16 15:07:53.010,2021-04-16 15:21:56.073,843.62,WLM01 ST130,1856.0,wl op70 robot 2 wire tangle,2021,70.0
1467662,No Comment and No Reason Code,286.0,2021-04-16 15:14:34.080,2021-04-16 15:16:31.080,117.0,WLM02 ST130,,,2021,
1467685,No Comment and No Reason Code,285.0,2021-04-16 15:21:56.073,2021-04-16 15:26:26.023,269.517,WLM01 ST130,,,2021,
1467689,No Comment and No Reason Code,287.0,2021-04-16 15:22:50.017,2021-04-16 15:38:42.050,952.354,WLM03 ST130,,,2021,
1467720,wire drum replaced,285.0,2021-04-16 15:26:26.023,2021-04-16 15:34:10.007,463.837,WLM01 ST130,1855.0,wl op70 robot 2 burn back,2021,
1467755,No Comment and No Reason Code,285.0,2021-04-16 15:34:10.007,2021-04-16 16:05:00.000,1849.924,WLM01 ST130,,,2021,
1467793,wl op20 robot 1 burn back,287.0,2021-04-16 15:38:42.050,2021-04-16 15:42:48.030,245.793,WLM03 ST130,1677.0,wl op20 robot 1 burn back,2021,20.0
1467798,No Comment and No Reason Code,287.0,2021-04-16 15:42:48.030,2021-04-16 15:48:00.093,312.613,WLM03 ST130,,,2021,
1467849,wl op20 robot 1 burn back,287.0,2021-04-16 15:48:00.093,2021-04-16 15:53:30.040,329.468,WLM03 ST130,1677.0,wl op20 robot 1 burn back,2021,20.0
1467857,No Comment and No Reason Code,287.0,2021-04-16 15:53:30.040,2021-04-16 15:55:27.040,117.0,WLM03 ST130,,,2021,
1467871,clamp 5 not open fault,287.0,2021-04-16 15:55:27.040,2021-04-16 16:05:00.000,572.61,WLM03 ST130,1738.0,wl op45 robot 1 clamp,2021,
1468220,lunch: overage,287.0,2021-04-16 16:35:00.000,2021-04-16 16:40:54.093,354.933,WLM03 ST130,218.0,lunch: overage,2021,
1468223,lunch: overage,285.0,2021-04-16 16:35:00.000,2021-04-16 16:39:08.097,248.979,WLM01 ST130,218.0,lunch: overage,2021,
1468229,No Comment and No Reason Code,285.0,2021-04-16 16:39:08.097,2021-04-16 17:06:02.100,1614.008,WLM01 ST130,,,2021,
1468245,No Comment and No Reason Code,287.0,2021-04-16 16:40:54.093,2021-04-16 16:44:30.077,215.831,WLM03 ST130,,,2021,
1468349,clamp 2 not open fault,287.0,2021-04-16 16:44:30.077,2021-04-16 16:50:59.063,388.866,WLM03 ST130,1738.0,wl op45 robot 1 clamp,2021,
1468378,No Comment and No Reason Code,287.0,2021-04-16 16:50:59.063,2021-04-16 17:00:51.067,592.027,WLM03 ST130,,,2021,
1468450,wl op40 robot 1 burn back,287.0,2021-04-16 17:00:51.067,2021-04-16 17:04:17.030,205.647,WLM03 ST130,1714.0,wl op40 robot 1 burn back,2021,40.0
1468451,No Comment and No Reason Code,287.0,2021-04-16 17:04:17.030,2021-04-16 17:21:06.000,1008.712,WLM03 ST130,,,2021,
1468477,pp sensor dirty on the conveyor-unload pallet not moving in position,285.0,2021-04-16 17:06:02.100,2021-04-16 17:13:04.097,421.964,WLM01 ST130,1899.0,wl op105 incoming conveyor,2021,
1468498,No Comment and No Reason Code,285.0,2021-04-16 17:13:04.097,2021-04-16 17:16:58.100,234.046,WLM01 ST130,,,2021,
1468538,memory bit issue for v10 cylinder,285.0,2021-04-16 17:16:58.100,2021-04-16 17:23:33.087,394.886,WLM01 ST130,1899.0,wl op105 incoming conveyor,2021,
1468556,No Comment and No Reason Code,285.0,2021-04-16 17:23:33.087,2021-04-16 17:25:30.087,117.0,WLM01 ST130,,,2021,
1468560,broken cylinder again due to the crash at the wash line-off position conveyor,287.0,2021-04-16 17:21:06.000,2021-04-16 18:45:00.000,5033.984,WLM03 ST130,1914.0,wl op105 robot 1 mechanical,2021,
1468590,filling up zone 5 as got empty due to conveyor 105 being down,285.0,2021-04-16 17:25:30.087,2021-04-16 17:28:38.007,187.174,WLM01 ST130,1899.0,wl op105 incoming conveyor,2021,5.0
